Program Started
I AM THE MPU6050
Time (s),ENCODER_RIGHT,ax (g),az (g),gy (d/s)
4.66,-148,2248,14996,208
4.66,-148,2248,14996,208
4.67,-148,2248,14996,208
4.67,-148,2248,14996,208
4.68,-148,2248,14996,208
4.68,-148,2248,14996,208
4.69,-148,2248,14996,208
4.69,-148,1838,14862,103
4.7,-148,1838,14862,103
4.7,-148,1838,14862,103
4.71,-148,1838,14862,103
4.71,-148,1838,14862,103
4.72,-148,1838,14862,103
4.72,-148,1838,14862,103
4.73,-148,1838,14862,103
4.73,-148,1838,14862,103
4.74,-148,1838,14862,103
4.74,-148,1838,14862,103
4.75,-148,1838,14862,103
4.75,-148,1838,14862,103
4.76,-148,1838,14862,103
4.76,-148,1838,14862,103
4.77,-148,1838,14862,103
4.77,-148,1838,14862,103
4.78,-149,1838,14862,103
4.78,-149,1838,14862,103
4.79,-149,1838,14862,103
4.79,-149,1714,14886,189
4.8,-149,1714,14886,189
4.8,-149,1714,14886,189
4.81,-149,1714,14886,189
4.81,-149,1714,14886,189
4.82,-149,1714,14886,189
4.82,-149,1714,14886,189
4.83,-150,1714,14886,189
4.83,-150,1714,14886,189
4.84,-150,1714,14886,189
4.84,-150,1714,14886,189
4.85,-150,1714,14886,189
4.85,-150,1714,14886,189
4.86,-150,1714,14886,189
4.86,-151,1714,14886,189
4.87,-151,1714,14886,189
4.87,-151,1714,14886,189
4.88,-151,1714,14886,189
4.88,-151,1714,14886,189
4.89,-151,1714,14886,189
4.89,-152,1262,15184,116
4.9,-152,1262,15184,116
4.9,-152,1262,15184,116
4.91,-152,1262,15184,116
4.91,-153,1262,15184,116
4.92,-153,1262,15184,116
4.92,-153,1262,15184,116
4.93,-153,1262,15184,116
4.93,-153,1262,15184,116
4.94,-153,1262,15184,116
4.94,-153,1262,15184,116
4.95,-153,1262,15184,116
4.95,-153,1262,15184,116
4.96,-153,1262,15184,116
4.96,-153,1262,15184,116
4.97,-153,1262,15184,116
4.97,-153,1262,15184,116
4.98,-153,1262,15184,116
4.98,-153,1262,15184,116
4.99,-153,1262,15184,116
4.99,-153,1366,14778,104
5,-153,1366,14778,104
5,-153,1366,14778,104
5.01,-153,1366,14778,104
5.01,-153,1366,14778,104
5.02,-153,1366,14778,104
5.02,-153,1366,14778,104
5.03,-153,1366,14778,104
5.03,-153,1366,14778,104
5.04,-153,1366,14778,104
5.04,-153,1366,14778,104
5.05,-153,1366,14778,104
5.05,-153,1366,14778,104
5.06,-153,1366,14778,104
5.06,-153,1366,14778,104
5.07,-153,1366,14778,104
5.07,-153,1366,14778,104
5.08,-153,1366,14778,104
5.08,-153,1366,14778,104
5.09,-153,1366,14778,104
5.09,-153,1136,14810,39
5.1,-153,1136,14810,39
5.1,-153,1136,14810,39
5.11,-153,1136,14810,39
5.11,-153,1136,14810,39
5.12,-153,1136,14810,39
5.12,-153,1136,14810,39
5.13,-153,1136,14810,39
5.13,-153,1136,14810,39
5.14,-153,1136,14810,39
5.14,-153,1136,14810,39
5.15,-153,1136,14810,39
5.15,-153,1136,14810,39
5.16,-153,1136,14810,39
5.16,-153,1136,14810,39
5.17,-153,1136,14810,39
5.17,-153,1136,14810,39
5.18,-153,1136,14810,39
5.18,-153,1136,14810,39
5.19,-153,1136,14810,39
5.19,-153,1042,14802,104
5.2,-153,1042,14802,104
5.2,-153,1042,14802,104
5.21,-153,1042,14802,104
5.21,-153,1042,14802,104
5.22,-153,1042,14802,104
5.22,-153,1042,14802,104
5.23,-153,1042,14802,104
5.23,-153,1042,14802,104
5.24,-153,1042,14802,104
5.24,-153,1042,14802,104
5.25,-153,1042,14802,104
5.25,-153,1042,14802,104
5.26,-153,1042,14802,104
5.26,-153,1042,14802,104
5.27,-153,1042,14802,104
5.27,-153,1042,14802,104
5.28,-153,1042,14802,104
5.28,-153,1042,14802,104
5.29,-153,1042,14802,104
5.29,-153,792,14996,66
5.3,-153,792,14996,66
5.3,-153,792,14996,66
5.31,-153,792,14996,66
5.31,-153,792,14996,66
5.32,-153,792,14996,66
5.32,-153,792,14996,66
5.33,-153,792,14996,66
5.33,-153,792,14996,66
5.34,-153,792,14996,66
5.34,-153,792,14996,66
5.35,-153,792,14996,66
5.35,-153,792,14996,66
5.36,-153,792,14996,66
5.36,-153,792,14996,66
5.37,-153,792,14996,66
5.37,-153,792,14996,66
5.38,-153,792,14996,66
5.38,-153,792,14996,66
5.39,-153,792,14996,66
5.39,-153,734,14806,13
5.4,-153,734,14806,13
5.4,-153,734,14806,13
5.41,-153,734,14806,13
5.41,-153,734,14806,13
5.42,-153,734,14806,13
5.42,-153,734,14806,13
5.43,-153,734,14806,13
5.43,-153,734,14806,13
5.44,-153,734,14806,13
5.44,-153,734,14806,13
5.45,-153,734,14806,13
5.45,-153,734,14806,13
5.46,-153,734,14806,13
5.46,-153,734,14806,13
5.47,-153,734,14806,13
5.47,-153,734,14806,13
5.48,-153,734,14806,13
5.48,-153,734,14806,13
5.49,-153,734,14806,13
5.49,-153,644,14946,29
5.5,-153,644,14946,29
5.5,-153,644,14946,29
5.51,-153,644,14946,29
5.51,-153,644,14946,29
5.52,-153,644,14946,29
5.52,-153,644,14946,29
5.53,-153,644,14946,29
5.53,-153,644,14946,29
5.54,-153,644,14946,29
5.54,-153,644,14946,29
5.55,-153,644,14946,29
5.55,-153,644,14946,29
5.56,-153,644,14946,29
5.56,-153,644,14946,29
5.57,-153,644,14946,29
5.57,-153,644,14946,29
5.58,-153,644,14946,29
5.58,-153,644,14946,29
5.59,-153,644,14946,29
5.59,-154,682,14844,16
5.6,-154,682,14844,16
5.6,-154,682,14844,16
5.61,-154,682,14844,16
5.61,-154,682,14844,16
5.62,-154,682,14844,16
5.62,-154,682,14844,16
5.63,-154,682,14844,16
5.63,-154,682,14844,16
5.64,-154,682,14844,16
5.64,-154,682,14844,16
5.65,-154,682,14844,16
5.65,-154,682,14844,16
5.66,-154,682,14844,16
5.66,-154,682,14844,16
5.67,-154,682,14844,16
5.67,-154,682,14844,16
5.68,-154,682,14844,16
5.68,-154,682,14844,16
5.69,-154,682,14844,16
5.69,-154,530,14774,60
5.7,-154,530,14774,60
5.7,-154,530,14774,60
5.71,-154,530,14774,60
5.71,-154,530,14774,60
5.72,-154,530,14774,60
5.72,-154,530,14774,60
5.73,-154,530,14774,60
5.73,-155,530,14774,60
5.74,-155,530,14774,60
5.74,-155,530,14774,60
5.75,-155,530,14774,60
5.75,-155,530,14774,60
5.76,-156,530,14774,60
5.76,-156,530,14774,60
5.77,-156,530,14774,60
5.77,-157,530,14774,60
5.78,-157,530,14774,60
5.78,-157,530,14774,60
5.79,-157,530,14774,60
5.79,-158,754,14798,75
5.8,-158,754,14798,75
5.8,-158,754,14798,75
5.81,-158,754,14798,75
5.81,-159,754,14798,75
5.82,-159,754,14798,75
5.82,-159,754,14798,75
5.83,-159,754,14798,75
5.83,-159,754,14798,75
5.84,-160,754,14798,75
5.84,-160,754,14798,75
5.85,-160,754,14798,75
5.85,-160,754,14798,75
5.86,-160,754,14798,75
5.86,-160,754,14798,75
5.87,-161,754,14798,75
5.87,-161,754,14798,75
5.88,-161,754,14798,75
5.88,-161,754,14798,75
5.89,-161,754,14798,75
5.89,-161,526,15036,50
5.9,-161,526,15036,50
5.9,-161,526,15036,50
5.91,-161,526,15036,50
5.91,-161,526,15036,50
5.92,-161,526,15036,50
5.92,-161,526,15036,50
5.93,-161,526,15036,50
5.93,-161,526,15036,50
5.94,-161,526,15036,50
5.94,-161,526,15036,50
5.95,-161,526,15036,50
5.95,-161,526,15036,50
5.96,-161,526,15036,50
5.96,-161,526,15036,50
5.97,-161,526,15036,50
5.97,-161,526,15036,50
5.98,-161,526,15036,50
5.98,-161,526,15036,50
5.99,-161,526,15036,50
5.99,-161,242,14732,100
6,-161,242,14732,100
6,-161,242,14732,100
6.01,-161,242,14732,100
6.01,-161,242,14732,100
6.02,-161,242,14732,100
6.02,-161,242,14732,100
6.03,-161,242,14732,100
6.03,-161,242,14732,100
6.04,-161,242,14732,100
6.04,-161,242,14732,100
6.05,-161,242,14732,100
6.05,-161,242,14732,100
6.06,-161,242,14732,100
6.06,-161,242,14732,100
6.07,-161,242,14732,100
6.07,-161,242,14732,100
6.08,-161,242,14732,100
6.08,-161,242,14732,100
6.09,-161,242,14732,100
6.09,-161,98,14860,64
6.1,-161,98,14860,64
6.1,-161,98,14860,64
6.11,-161,98,14860,64
6.11,-161,98,14860,64
6.12,-161,98,14860,64
6.12,-161,98,14860,64
6.13,-161,98,14860,64
6.13,-161,98,14860,64
6.14,-161,98,14860,64
6.14,-161,98,14860,64
6.15,-161,98,14860,64
6.15,-161,98,14860,64
6.16,-161,98,14860,64
6.16,-161,98,14860,64
6.17,-161,98,14860,64
6.17,-161,98,14860,64
6.18,-161,98,14860,64
6.18,-161,98,14860,64
6.19,-161,98,14860,64
6.19,-161,-272,14560,-30
6.2,-161,-272,14560,-30
6.2,-161,-272,14560,-30
6.21,-161,-272,14560,-30
6.21,-161,-272,14560,-30
6.22,-161,-272,14560,-30
6.22,-161,-272,14560,-30
6.23,-161,-272,14560,-30
6.23,-161,-272,14560,-30
6.24,-161,-272,14560,-30
6.24,-161,-272,14560,-30
6.25,-161,-272,14560,-30
6.25,-161,-272,14560,-30
6.26,-161,-272,14560,-30
6.26,-161,-272,14560,-30
6.27,-161,-272,14560,-30
6.27,-161,-272,14560,-30
6.28,-161,-272,14560,-30
6.28,-161,-272,14560,-30
6.29,-161,-272,14560,-30
6.29,-161,-58,14686,-1
6.3,-161,-58,14686,-1
6.3,-161,-58,14686,-1
6.31,-161,-58,14686,-1
6.31,-161,-58,14686,-1
6.32,-161,-58,14686,-1
6.32,-161,-58,14686,-1
6.33,-161,-58,14686,-1
6.33,-161,-58,14686,-1
6.34,-161,-58,14686,-1
6.34,-161,-58,14686,-1
6.35,-161,-58,14686,-1
6.35,-161,-58,14686,-1
6.36,-161,-58,14686,-1
6.36,-161,-58,14686,-1
6.37,-161,-58,14686,-1
6.37,-161,-58,14686,-1
6.38,-161,-58,14686,-1
6.38,-161,-58,14686,-1
6.39,-161,-58,14686,-1
6.39,-161,-46,14906,2
6.4,-161,-46,14906,2
6.4,-161,-46,14906,2
6.41,-161,-46,14906,2
6.41,-161,-46,14906,2
6.42,-161,-46,14906,2
6.42,-161,-46,14906,2
6.43,-161,-46,14906,2
6.43,-161,-46,14906,2
6.44,-161,-46,14906,2
6.44,-161,-46,14906,2
6.45,-161,-46,14906,2
6.45,-161,-46,14906,2
6.46,-161,-46,14906,2
6.46,-161,-46,14906,2
6.47,-161,-46,14906,2
6.47,-161,-46,14906,2
6.48,-161,-46,14906,2
6.48,-161,-46,14906,2
6.49,-161,-46,14906,2
6.49,-161,-96,14926,-1
6.5,-161,-96,14926,-1
6.5,-161,-96,14926,-1
6.51,-161,-96,14926,-1
6.51,-161,-96,14926,-1
6.52,-161,-96,14926,-1
6.52,-161,-96,14926,-1
6.53,-161,-96,14926,-1
6.53,-161,-96,14926,-1
6.54,-161,-96,14926,-1
6.54,-161,-96,14926,-1
6.55,-161,-96,14926,-1
6.55,-161,-96,14926,-1
6.56,-161,-96,14926,-1
6.56,-161,-96,14926,-1
6.57,-161,-96,14926,-1
6.57,-161,-96,14926,-1
6.58,-161,-96,14926,-1
6.58,-161,-96,14926,-1
6.59,-161,-96,14926,-1
6.59,-161,-10,14854,0
6.6,-161,-10,14854,0
6.6,-161,-10,14854,0
6.61,-161,-10,14854,0
6.61,-161,-10,14854,0
6.62,-161,-10,14854,0
6.62,-161,-10,14854,0
6.63,-161,-10,14854,0
6.63,-161,-10,14854,0
6.64,-161,-10,14854,0
6.64,-161,-10,14854,0
6.65,-161,-10,14854,0
6.65,-161,-10,14854,0
6.66,-161,-10,14854,0
6.66,-161,-10,14854,0
6.67,-161,-10,14854,0
6.67,-161,-10,14854,0
6.68,-161,-10,14854,0
6.68,-161,-10,14854,0
6.69,-161,-10,14854,0
6.69,-161,-90,14882,0
6.7,-161,-90,14882,0
6.7,-161,-90,14882,0
6.71,-161,-90,14882,0
6.71,-161,-90,14882,0
6.72,-161,-90,14882,0
6.72,-161,-90,14882,0
6.73,-161,-90,14882,0
6.73,-161,-90,14882,0
6.74,-161,-90,14882,0
6.74,-161,-90,14882,0
6.75,-161,-90,14882,0
6.75,-161,-90,14882,0
6.76,-161,-90,14882,0
6.76,-161,-90,14882,0
6.77,-161,-90,14882,0
6.77,-161,-90,14882,0
6.78,-161,-90,14882,0
6.78,-161,-90,14882,0
6.79,-161,-90,14882,0
6.79,-161,-92,14794,2
6.8,-161,-92,14794,2
6.8,-161,-92,14794,2
6.81,-161,-92,14794,2
6.81,-161,-92,14794,2
6.82,-161,-92,14794,2
6.82,-161,-92,14794,2
6.83,-161,-92,14794,2
6.83,-161,-92,14794,2
6.84,-161,-92,14794,2
6.84,-161,-92,14794,2
6.85,-161,-92,14794,2
6.85,-161,-92,14794,2
6.86,-161,-92,14794,2
6.86,-161,-92,14794,2
6.87,-161,-92,14794,2
6.87,-161,-92,14794,2
6.88,-161,-92,14794,2
6.88,-161,-92,14794,2
6.89,-161,-92,14794,2
6.89,-161,-16,14840,0
6.9,-161,-16,14840,0
6.9,-161,-16,14840,0
6.91,-161,-16,14840,0
6.91,-161,-16,14840,0
6.92,-161,-16,14840,0
6.92,-161,-16,14840,0
6.93,-161,-16,14840,0
6.93,-161,-16,14840,0
6.94,-161,-16,14840,0
6.94,-161,-16,14840,0
6.95,-161,-16,14840,0
6.95,-161,-16,14840,0
6.96,-161,-16,14840,0
6.96,-161,-16,14840,0
6.97,-161,-16,14840,0
6.97,-161,-16,14840,0
6.98,-161,-16,14840,0
6.98,-161,-16,14840,0
6.99,-161,-16,14840,0
6.99,-161,22,14798,0
7,-161,22,14798,0
7,-161,22,14798,0
7.01,-161,22,14798,0
7.01,-161,22,14798,0
7.02,-161,22,14798,0
7.02,-161,22,14798,0
7.03,-161,22,14798,0
7.03,-161,22,14798,0
7.04,-161,22,14798,0
7.04,-161,22,14798,0
7.05,-161,22,14798,0
7.05,-161,22,14798,0
7.06,-161,22,14798,0
7.06,-161,22,14798,0
7.07,-161,22,14798,0
7.07,-161,22,14798,0
7.08,-161,22,14798,0
7.08,-161,22,14798,0
7.09,-161,22,14798,0
7.09,-161,-68,14788,-2
7.1,-161,-68,14788,-2
7.1,-161,-68,14788,-2
7.11,-161,-68,14788,-2
7.11,-161,-68,14788,-2
7.12,-161,-68,14788,-2
7.12,-161,-68,14788,-2
7.13,-161,-68,14788,-2
7.13,-161,-68,14788,-2
7.14,-161,-68,14788,-2
7.14,-161,-68,14788,-2
7.15,-161,-68,14788,-2
7.15,-161,-68,14788,-2
7.16,-161,-68,14788,-2
7.16,-161,-68,14788,-2
7.17,-161,-68,14788,-2
7.17,-161,-68,14788,-2
7.18,-161,-68,14788,-2
7.18,-161,-68,14788,-2
7.19,-161,-68,14788,-2
7.19,-161,-56,14848,0
7.2,-161,-56,14848,0
7.2,-161,-56,14848,0
7.21,-161,-56,14848,0
7.21,-161,-56,14848,0
7.22,-161,-56,14848,0
7.22,-161,-56,14848,0
7.23,-161,-56,14848,0
7.23,-161,-56,14848,0
7.24,-161,-56,14848,0
7.24,-161,-56,14848,0
7.25,-161,-56,14848,0
7.25,-161,-56,14848,0
7.26,-161,-56,14848,0
7.26,-161,-56,14848,0
7.27,-161,-56,14848,0
7.27,-161,-56,14848,0
7.28,-161,-56,14848,0
7.28,-161,-56,14848,0
7.29,-161,-56,14848,0
7.29,-161,-88,14936,0
7.3,-161,-88,14936,0
7.3,-161,-88,14936,0
7.31,-161,-88,14936,0
7.31,-161,-88,14936,0
7.32,-161,-88,14936,0
7.32,-161,-88,14936,0
7.33,-161,-88,14936,0
7.33,-161,-88,14936,0
7.34,-161,-88,14936,0
7.34,-161,-88,14936,0
7.35,-161,-88,14936,0
7.35,-161,-88,14936,0
7.36,-161,-88,14936,0
7.36,-161,-88,14936,0
7.37,-161,-88,14936,0
7.37,-161,-88,14936,0
7.38,-161,-88,14936,0
7.38,-161,-88,14936,0
7.39,-161,-88,14936,0
7.39,-161,-22,14868,2
7.4,-161,-22,14868,2
7.4,-161,-22,14868,2
7.41,-161,-22,14868,2
7.41,-161,-22,14868,2
7.42,-161,-22,14868,2
7.42,-161,-22,14868,2
7.43,-161,-22,14868,2
7.43,-161,-22,14868,2
7.44,-161,-22,14868,2
7.44,-161,-22,14868,2
7.45,-161,-22,14868,2
7.45,-161,-22,14868,2
7.46,-161,-22,14868,2
7.46,-161,-22,14868,2
7.47,-161,-22,14868,2
7.47,-161,-22,14868,2
7.48,-161,-22,14868,2
7.48,-161,-22,14868,2
7.49,-161,-22,14868,2
7.49,-161,-32,14906,2
7.5,-161,-32,14906,2
7.5,-161,-32,14906,2
7.51,-161,-32,14906,2
7.51,-161,-32,14906,2
7.52,-161,-32,14906,2
7.52,-161,-32,14906,2
7.53,-161,-32,14906,2
7.53,-161,-32,14906,2
7.54,-161,-32,14906,2
7.54,-161,-32,14906,2
7.55,-161,-32,14906,2
7.55,-161,-32,14906,2
7.56,-161,-32,14906,2
7.56,-161,-32,14906,2
7.57,-161,-32,14906,2
7.57,-161,-32,14906,2
7.58,-161,-32,14906,2
7.58,-161,-32,14906,2
7.59,-161,-32,14906,2
7.59,-161,-60,14922,0
7.6,-161,-60,14922,0
7.6,-161,-60,14922,0
7.61,-161,-60,14922,0
7.61,-161,-60,14922,0
7.62,-161,-60,14922,0
7.62,-161,-60,14922,0
7.63,-161,-60,14922,0
7.63,-161,-60,14922,0
7.64,-161,-60,14922,0
7.64,-161,-60,14922,0
7.65,-161,-60,14922,0
7.65,-161,-60,14922,0
7.66,-161,-60,14922,0
7.66,-161,-60,14922,0
7.67,-161,-60,14922,0
7.67,-161,-60,14922,0
7.68,-161,-60,14922,0
7.68,-161,-60,14922,0
7.69,-161,-60,14922,0
7.69,-161,-62,14938,-1
7.7,-161,-62,14938,-1
7.7,-161,-62,14938,-1
7.71,-161,-62,14938,-1
7.71,-161,-62,14938,-1
7.72,-161,-62,14938,-1
7.72,-161,-62,14938,-1
7.73,-161,-62,14938,-1
7.73,-161,-62,14938,-1
7.74,-161,-62,14938,-1
7.74,-161,-62,14938,-1
7.75,-161,-62,14938,-1
7.75,-161,-62,14938,-1
7.76,-161,-62,14938,-1
7.76,-161,-62,14938,-1
7.77,-161,-62,14938,-1
7.77,-161,-62,14938,-1
7.78,-161,-62,14938,-1
7.78,-161,-62,14938,-1
7.79,-161,-62,14938,-1
7.79,-161,-32,14796,-2
7.8,-161,-32,14796,-2
7.8,-161,-32,14796,-2
7.81,-161,-32,14796,-2
7.81,-161,-32,14796,-2
7.82,-161,-32,14796,-2
7.82,-161,-32,14796,-2
7.83,-161,-32,14796,-2
7.83,-161,-32,14796,-2
7.84,-161,-32,14796,-2
7.84,-161,-32,14796,-2
7.85,-161,-32,14796,-2
7.85,-161,-32,14796,-2
7.86,-161,-32,14796,-2
7.86,-161,-32,14796,-2
7.87,-161,-32,14796,-2
7.87,-161,-32,14796,-2
7.88,-161,-32,14796,-2
7.88,-161,-32,14796,-2
7.89,-161,-32,14796,-2
7.89,-161,-64,14914,-2
7.9,-161,-64,14914,-2
7.9,-161,-64,14914,-2
7.91,-161,-64,14914,-2
7.91,-161,-64,14914,-2
7.92,-161,-64,14914,-2
7.92,-161,-64,14914,-2
7.93,-161,-64,14914,-2
7.93,-161,-64,14914,-2
7.94,-161,-64,14914,-2
7.94,-161,-64,14914,-2
7.95,-161,-64,14914,-2
7.95,-161,-64,14914,-2
7.96,-161,-64,14914,-2
7.96,-161,-64,14914,-2
7.97,-161,-64,14914,-2
7.97,-161,-64,14914,-2
7.98,-161,-64,14914,-2
7.98,-161,-64,14914,-2
7.99,-161,-64,14914,-2
7.99,-161,-20,14864,0
8,-161,-20,14864,0
8,-161,-20,14864,0
8.01,-161,-20,14864,0
8.01,-161,-20,14864,0
8.02,-161,-20,14864,0
8.02,-161,-20,14864,0
8.03,-161,-20,14864,0
8.03,-161,-20,14864,0
8.04,-161,-20,14864,0
8.04,-161,-20,14864,0
8.05,-161,-20,14864,0
8.05,-161,-20,14864,0
8.06,-161,-20,14864,0
8.06,-161,-20,14864,0
8.07,-161,-20,14864,0
8.07,-161,-20,14864,0
8.08,-161,-20,14864,0
8.08,-161,-20,14864,0
8.09,-161,-20,14864,0
8.09,-161,0,14876,0
8.1,-161,0,14876,0
8.1,-161,0,14876,0
8.11,-161,0,14876,0
8.11,-161,0,14876,0
8.12,-161,0,14876,0
8.12,-161,0,14876,0
8.13,-161,0,14876,0
8.13,-161,0,14876,0
8.14,-161,0,14876,0
8.14,-161,0,14876,0
8.15,-161,0,14876,0
8.15,-161,0,14876,0
8.16,-161,0,14876,0
8.16,-161,0,14876,0
8.17,-161,0,14876,0
8.17,-161,0,14876,0
8.18,-161,0,14876,0
8.18,-161,0,14876,0
8.19,-161,0,14876,0
8.19,-161,-58,14920,-1
8.2,-161,-58,14920,-1
8.2,-161,-58,14920,-1
8.21,-161,-58,14920,-1
8.21,-161,-58,14920,-1
8.22,-161,-58,14920,-1
8.22,-161,-58,14920,-1
8.23,-161,-58,14920,-1
8.23,-161,-58,14920,-1
8.24,-161,-58,14920,-1
8.24,-161,-58,14920,-1
8.25,-161,-58,14920,-1
8.25,-161,-58,14920,-1
8.26,-161,-58,14920,-1
8.26,-161,-58,14920,-1
8.27,-161,-58,14920,-1
8.27,-161,-58,14920,-1
8.28,-161,-58,14920,-1
8.28,-161,-58,14920,-1
8.29,-161,-58,14920,-1
8.29,-161,-20,14868,0
8.3,-161,-20,14868,0
8.3,-161,-20,14868,0
8.31,-161,-20,14868,0
8.31,-161,-20,14868,0
8.32,-161,-20,14868,0
8.32,-161,-20,14868,0
8.33,-161,-20,14868,0
8.33,-161,-20,14868,0
8.34,-161,-20,14868,0
8.34,-161,-20,14868,0
8.35,-161,-20,14868,0
8.35,-161,-20,14868,0
8.36,-161,-20,14868,0
8.36,-161,-20,14868,0
8.37,-161,-20,14868,0
8.37,-161,-20,14868,0
8.38,-161,-20,14868,0
8.38,-161,-20,14868,0
8.39,-161,-20,14868,0
8.39,-161,-32,14920,-1
8.4,-161,-32,14920,-1
8.4,-161,-32,14920,-1
8.41,-161,-32,14920,-1
8.41,-161,-32,14920,-1
8.42,-161,-32,14920,-1
8.42,-161,-32,14920,-1
8.43,-161,-32,14920,-1
8.43,-161,-32,14920,-1
8.44,-161,-32,14920,-1
8.44,-161,-32,14920,-1
8.45,-161,-32,14920,-1
8.45,-161,-32,14920,-1
8.46,-161,-32,14920,-1
8.46,-161,-32,14920,-1
8.47,-161,-32,14920,-1
8.47,-161,-32,14920,-1
8.48,-161,-32,14920,-1
8.48,-161,-32,14920,-1
8.49,-161,-32,14920,-1
8.49,-161,-54,14860,0
8.5,-161,-54,14860,0
8.5,-161,-54,14860,0
8.51,-161,-54,14860,0
8.51,-161,-54,14860,0
8.52,-161,-54,14860,0
8.52,-161,-54,14860,0
8.53,-161,-54,14860,0
8.53,-161,-54,14860,0
8.54,-161,-54,14860,0
8.54,-161,-54,14860,0
8.55,-161,-54,14860,0
8.55,-161,-54,14860,0
8.56,-161,-54,14860,0
8.56,-161,-54,14860,0
8.57,-161,-54,14860,0
8.57,-161,-54,14860,0
8.58,-161,-54,14860,0
8.58,-161,-54,14860,0
8.59,-161,-54,14860,0
8.59,-161,-62,14914,0
8.6,-161,-62,14914,0
8.6,-161,-62,14914,0
8.61,-161,-62,14914,0
8.61,-161,-62,14914,0
8.62,-161,-62,14914,0
8.62,-161,-62,14914,0
8.63,-161,-62,14914,0
8.63,-161,-62,14914,0
8.64,-161,-62,14914,0
8.64,-161,-62,14914,0
8.65,-161,-62,14914,0
8.65,-161,-62,14914,0
8.66,-161,-62,14914,0
8.66,-161,-62,14914,0
8.67,-161,-62,14914,0
8.67,-161,-62,14914,0
8.68,-161,-62,14914,0
8.68,-161,-62,14914,0
8.69,-161,-62,14914,0
8.69,-161,-38,14834,-2
8.7,-161,-38,14834,-2
8.7,-161,-38,14834,-2
8.71,-161,-38,14834,-2
8.71,-161,-38,14834,-2
8.72,-161,-38,14834,-2
8.72,-161,-38,14834,-2
8.73,-161,-38,14834,-2
8.73,-161,-38,14834,-2
8.74,-161,-38,14834,-2
8.74,-161,-38,14834,-2
8.75,-161,-38,14834,-2
8.75,-161,-38,14834,-2
8.76,-161,-38,14834,-2
8.76,-161,-38,14834,-2
8.77,-161,-38,14834,-2
8.77,-161,-38,14834,-2
8.78,-161,-38,14834,-2
8.78,-161,-38,14834,-2
8.79,-161,-38,14834,-2
8.79,-161,-56,14880,-2
8.8,-161,-56,14880,-2
8.8,-161,-56,14880,-2
8.81,-161,-56,14880,-2
8.81,-161,-56,14880,-2
8.82,-161,-56,14880,-2
8.82,-161,-56,14880,-2
8.83,-161,-56,14880,-2
8.83,-161,-56,14880,-2
8.84,-161,-56,14880,-2
8.84,-161,-56,14880,-2
8.85,-161,-56,14880,-2
8.85,-161,-56,14880,-2
8.86,-161,-56,14880,-2
8.86,-161,-56,14880,-2
8.87,-161,-56,14880,-2
8.87,-161,-56,14880,-2
8.88,-161,-56,14880,-2
8.88,-161,-56,14880,-2
8.89,-161,-56,14880,-2
8.89,-161,-42,14912,-3
8.9,-161,-42,14912,-3
8.9,-161,-42,14912,-3
8.91,-161,-42,14912,-3
8.91,-161,-42,14912,-3
8.92,-161,-42,14912,-3
8.92,-161,-42,14912,-3
8.93,-161,-42,14912,-3
8.93,-161,-42,14912,-3
8.94,-161,-42,14912,-3
8.94,-161,-42,14912,-3
8.95,-161,-42,14912,-3
8.95,-161,-42,14912,-3
8.96,-161,-42,14912,-3
8.96,-161,-42,14912,-3
8.97,-161,-42,14912,-3
8.97,-161,-42,14912,-3
8.98,-161,-42,14912,-3
8.98,-161,-42,14912,-3
8.99,-161,-42,14912,-3
8.99,-161,-34,14882,-4
9,-161,-34,14882,-4
9,-161,-34,14882,-4
9.01,-161,-34,14882,-4
9.01,-161,-34,14882,-4
9.02,-161,-34,14882,-4
9.02,-161,-34,14882,-4
9.03,-161,-34,14882,-4
9.03,-161,-34,14882,-4
9.04,-161,-34,14882,-4
9.04,-161,-34,14882,-4
9.05,-161,-34,14882,-4
9.05,-161,-34,14882,-4
9.06,-161,-34,14882,-4
9.06,-161,-34,14882,-4
9.07,-161,-34,14882,-4
9.07,-161,-34,14882,-4
9.08,-161,-34,14882,-4
9.08,-161,-34,14882,-4
9.09,-161,-34,14882,-4
9.09,-161,160,14886,-6
9.1,-161,160,14886,-6
9.1,-161,160,14886,-6
9.11,-161,160,14886,-6
9.11,-161,160,14886,-6
9.12,-161,160,14886,-6
9.12,-161,160,14886,-6
9.13,-161,160,14886,-6
9.13,-161,160,14886,-6
9.14,-161,160,14886,-6
9.14,-161,160,14886,-6
9.15,-161,160,14886,-6
9.15,-161,160,14886,-6
9.16,-161,160,14886,-6
9.16,-161,160,14886,-6
9.17,-161,160,14886,-6
9.17,-161,160,14886,-6
9.18,-161,160,14886,-6
9.18,-161,160,14886,-6
9.19,-161,160,14886,-6
9.19,-161,-8,15180,-19
9.2,-161,-8,15180,-19
9.2,-161,-8,15180,-19
9.21,-161,-8,15180,-19
9.21,-160,-8,15180,-19
9.22,-160,-8,15180,-19
9.22,-160,-8,15180,-19
9.23,-160,-8,15180,-19
9.23,-160,-8,15180,-19
9.24,-160,-8,15180,-19
9.24,-160,-8,15180,-19
9.25,-160,-8,15180,-19
9.25,-160,-8,15180,-19
9.26,-160,-8,15180,-19
9.26,-160,-8,15180,-19
9.27,-160,-8,15180,-19
9.27,-160,-8,15180,-19
9.28,-160,-8,15180,-19
9.28,-160,-8,15180,-19
9.29,-160,-8,15180,-19
